Tweets,nbr_retweet,nbr_favorite,datetime,nbr_reply,is_reply,is_retweet,user_id
بدأت حكومات كثيره حول العالم بإنزال جيوشها و إجبار الجميع حظرالتجول الحجرالمنزلي وعدم الخروج للضروره والحكومة السعوديه بدأت تلمّح لهالشي و الهمج الخونة اللي باقي يطلعون بيوتهم لغير الضرورة القصوىللحين يدرون ايش يعني حظر تجول انثبروافيبيوتكم,2,0,3/21/2020 8:49,1,FALSE,FALSE,719534292
فعالية شخصيتك حسب شهر ميلادك الكل يشارك متكبر لطيف فله راقي عصبي حبوب موهوب بغيض مزاجي جميل مافي مثلك اناني فعالية الحجرالمنزلي,2,2,3/21/2020 8:49,3,FALSE,FALSE,1.06304E+18
للمحن آجالاً وأعماراً كأعمار ابن آدم لابد وأن تنتهي إبن القيم صباحالخيرᅠ كاروناالسعودية حظرالتجول اقعدفيبيتك الحجرالمنزلي الحياة,0,0,3/21/2020 8:47,0,FALSE,FALSE,191429683
الحجرالمنزلي,0,0,3/21/2020 8:44,0,FALSE,FALSE,1.17257E+18
الحجرالمنزلي الحجرالصحي خليكبالبيت ظلبالبيت ابقىبالبيت,0,0,3/21/2020 8:44,0,FALSE,FALSE,1.12114E+18
اندهشت كمية الرسائل توضح شوق الأطفال للمربيات خلال فترة الحجرالمنزلي رغمًا وجودهم أسرتهم الحمدلله,0,1,3/21/2020 8:43,0,FALSE,FALSE,9.28297E+17
معادلة الطمأنينة لِكُلِّ أَجَلٍ كِتابٌ الرعد كورونا الحجرالمنزلي,0,0,3/21/2020 8:38,0,FALSE,FALSE,3033266065
سباح الصبر الحجرالمنزلي,0,2,3/21/2020 8:38,10,FALSE,FALSE,9.43275E+17
اكون مرتاحه طول مانا والشعب سواسيه وفالبيت الحجرالمنزلي,0,0,3/21/2020 8:37,0,FALSE,FALSE,7.91055E+17
الحجرالمنزلي و العزلالصحي ثقافه وليس إستهتار نلاحظه اليوم ظل أنتشار الفايرس كروناالجديد عفانا الله و أياكم خلكفيالبيت يعني أتباع الأوامر والتعليمات الصادرة الجهات المعنية الدولة وإستهتارك والتعند كارثه وعلينا لاحقين عالوناسة والعزائم الزموابيوتكم,11,14,3/21/2020 8:37,2,FALSE,FALSE,932431141
وانت الحجرالمنزلي وبكامل عافيتك وفي وقت فراغك تذكر النعم العظيمه واشكر الله عليها واستعن طاعه الله وخدمة اهلك تنسى ان تتفقد الضعفاء والمحتاجين حولك قال النبي نعمتان مغبون فيهما كثير الناس الصحة والفراغ,0,0,3/21/2020 8:34,0,FALSE,FALSE,7.73743E+17
مساعدة ابوها فازت فعاليات الحجرالمنزلي,0,0,3/21/2020 8:31,0,FALSE,FALSE,1551615505
اليومالعالميللسعاده أيام الحجرالمنزلي فقط,1,1,3/21/2020 8:31,3,FALSE,FALSE,1.1099E+18
ودي بشخص سوالفه حلوه يجذب علي راضيه الحجرالمنزلي,0,0,3/21/2020 8:29,1,FALSE,FALSE,1.18873E+18
الحجرالمنزلي أمي نعمة أحمد الله عليها عيدالام,1,0,3/21/2020 8:28,0,FALSE,FALSE,321857764
الحجرالمنزلي تجلس البيت وانت بعافيتك ومع اهلك تجلس الحجر الصحي لحالك وماتدري تطلع متعافي او كورونا يطرق الأبواب,0,1,3/21/2020 8:27,0,FALSE,FALSE,502476302
صافرة الإنذار تُعلن حظر التجول الاردن يارب رحمتك نرجو الحجرالمنزلي صافراتالإنذار حظرالتجول,0,1,3/21/2020 8:27,0,FALSE,FALSE,720181542
عندما تشاهد تجاوز عدة أشخاص للطابور وعدم احترامهم لمن يقف بالدور أصبحت ظاهرة عندها تستغرب عندما يقوم أمثال قرر عليهم الحجرالمنزلي بزيارة الدواوين ومخالطة الناس وقد يكون بعضهم مصابا بفيروس كورونا فيتسبب بكارثة فقد تعودوا عدم المبالاة بالآخرين,6,8,3/21/2020 8:27,0,FALSE,FALSE,234900977
علشان ماتمل الروتين اليومي فيوم خلك السرير الثلاجة الصالة ويوم الصالة السرير الثلاجة وعلشان ماتطفش انقز وحده فخلك السرير للثلاجة ماله داعي تروح للصالة الحجرالمنزلي,0,0,3/21/2020 8:26,0,TRUE,FALSE,9.91032E+17
الحجرالمنزلي اذا لغتك الإنجليزية زينه وتبغى تتعلم لغه اخرى مثلا الفرنسيه والإسبانية والإيطالية والخ موقع بابل اشهر وارخص المواقع العالميه لتعلم اللغات عندهم عرض شهر مجانًا ورسومهم رخيصه تشترك سنه كامله مفتوح الدروس تقريبا ريال رابطهم,34,205,3/21/2020 8:24,6,FALSE,FALSE,3455582352
ركز برنامج تقضي وقتكاو ضع خطة جانب جوانب حياتك الجوانب نقصاجعل الحجرالمنزلي منحة تعيد اتصالك بذاتك وانسجامك تعود للتتفكر وتحبها وتعنتي اكثر وتهتم بتفاصيلهااجعلها خلوة واخرج بأجمل نعيم نقلة اقعدوافيبيوتكم الوعيالذاتي,0,0,3/21/2020 8:24,0,FALSE,FALSE,8.08629E+17
ادعوا الله وقت نزول المطر اللهم ارفع البلاء عُمان وادفع الوباء الأمة وأنزل رحمتك ولطفك العباد رب كريم الحجرالمنزلي حظرتجولاجباريينقذنا,0,6,3/21/2020 8:22,0,FALSE,FALSE,7.09826E+17
أول مرة حياتي يستوقفني قول الله تعالى ضاقت عليهم الأرض رحبت الأرض كلها رغم كبرها واتساعها كأنها ضاقت فعلًا اقرأ وضاقت عليهم أنفسهم ضاقت علينا أنفسنا اعلانحربضدكورونا سعادجابر الخفجي الحجرالمنزلي,0,2,3/21/2020 8:22,0,FALSE,FALSE,929669959
شركةالكهرباء الحجرالمنزلي محايل مفروض نقول عنه تعذيب صحي الكهرباء يقصرون نص ساعه قفلو الكهرباء ليش طيب اعطونا السبب,0,0,3/21/2020 8:19,0,FALSE,FALSE,3094315320
نستحلفكم بالله فعلوا قانون الحظر أجل سلامة الجميع حظرالتجول استحلفكمباللهالبقاءفمنازلكم الحجرالمنزلي الكويتتستاهل,0,0,3/21/2020 8:18,0,FALSE,FALSE,1675929475
بركات الحجرالمنزلي,0,0,3/21/2020 8:16,0,FALSE,FALSE,1171605571
مؤتمر صحفي لرئيس الصليب الأحمر الصيني محاولات الحجرالمنزلي ايطاليا جادة وسائل المواصلات لازالت تعمل الناس يتجولون المدن البعض يجتمعون الفنادق يجب يضحي الجميع ليتوقف الوباء الأمر مزحة ووهان توقفت الحياة شهرا كاملا اقرأو كلامه بتمعن,11,11,3/21/2020 8:15,1,FALSE,FALSE,3034644762
حافظوا علي انفسكم وعلي أهلكم التجمعات الله يرفع عنا وعنكم الوباء والبلاء حاجة جميلة الكل الكويت علي قلب واحد الله يحفظها ويعدي الازمة علي خير نستحلفكمباللهالبقاءفيمنازلكم الحجرالمنزلي حظرتجولاجباريينقذنا قعدةالبيتحمايةللكويت,0,5,3/21/2020 8:15,0,FALSE,FALSE,8.87308E+17
بدأت الدولة حفظها الله الأيام القادمةالانتقال الخطة ب لتجهيز المستشفيات الميدانية محيط المستشفيات العامةوالعسكريةوالخاصة أجل سلامة الجميع أجل تعود الجمعةوالجماعة لمساجدنا أجل تراتيل الشيخ وصلاة التراويح بإذن الله الزم الحجرالمنزلي,0,1,3/21/2020 8:11,0,FALSE,FALSE,7.56066E+17
صباح الخير فعالية بمناسبة الحجر المنزلي اذا حاب تتعلم مهارة جديدة كلمني ف الخاص وارسل الهومورك حقي حله وان شاء الله تستفيد الحجرالمنزلي الحجرالمنزليواجبوطني,0,0,3/21/2020 8:11,1,FALSE,FALSE,2882907373
هاتوا الحجرالمنزلي هاتووووه,0,0,3/21/2020 8:09,0,FALSE,FALSE,8.31344E+17
الحجرالمنزلي كورونا,0,0,3/21/2020 8:08,0,FALSE,FALSE,1.08496E+18
طبيب يعمل بمستشفي يقول لوتعلمون خطورة الوضع تخرجوا حتي النوافذ كورونا ايطالياكورونا الحجرالمنزلي,0,1,3/21/2020 8:06,0,FALSE,FALSE,1.20695E+18
ياجماعه نعيد ونكرر الحجر المنزلي يعني خليك البيت مو المطبخ الحجرالمنزلي,0,1,3/21/2020 8:03,0,FALSE,FALSE,754028449
وفجأة اصبحت اجمل الامنيات فقط العوده للحياة العاديه كانت تعجب الكثيرين وان تعدوا نعمة الله تحصوها الحجرالمنزلي كوروناالسعوديه,0,0,3/21/2020 8:00,0,TRUE,FALSE,2648491950
الحجرالمنزلي وربي أنالكن الله يعين,0,0,3/21/2020 7:59,0,FALSE,FALSE,1.11781E+18
فعاليات الحجرالمنزلي الكل يشارك انا نفسي فعالياتي جامده وانتوا وش فعاليتكم,0,0,3/21/2020 7:56,1,FALSE,FALSE,1.21359E+18
يالطيف الناس صايرة قمة السفاهه والقذارة لحوم الناس مو مادة للتسلية وصلتوا لدرجة جدآ مقززة السوء سعادجابر سارهالودعاني الحجرالمنزلي,0,4,3/21/2020 7:54,0,FALSE,FALSE,1359482143
قصة أصحاب السفينة ب اللغةالعربية ذكرها النبي قصة جميلة لأبنائكم تمثل واقعنا كروناالجديد إلتزم الناس بتوجيهات الصحة نجى الجميع بإذن الله الحجرالمنزلي الحجرالمنزلي واجبوطني كورونافيالكويت الإسلام دين تعاون,0,0,3/21/2020 7:51,0,FALSE,FALSE,1921308085
قصة أصحاب السفينة ب اللغةالعربية ذكرها النبي قصة جميلة لأبنائكم تمثل واقعنا كروناالجديد إلتزم الناس بتوجيهات الصحة نجى الجميع بإذن الله الحجرالمنزلي الحجرالمنزلي واجبوطني كورونافيالكويت الإسلام دين تعاون,1,0,3/21/2020 7:51,0,FALSE,FALSE,480882126
قصة أصحاب السفينة ب اللغةالعربية ذكرها النبي قصة جميلة لأبنائكم تمثل واقعنا كروناالجديد إلتزم الناس بتوجيهات الصحة نجى الجميع بإذن الله الحجرالمنزلي الحجرالمنزلي واجبوطني كورونافيالكويت الإسلام دين تعاون,2,0,3/21/2020 7:50,0,FALSE,FALSE,244693074
الطفش رجعت اتابع ابو طلال الحجرالمنزلي,0,0,3/21/2020 7:42,1,FALSE,FALSE,274171972
تأملات أزمة كورونا وأَنّا نَدرى أَشَرٌّ أُريدَ بِمَن فِى الأَرضِ أَم أَرادَ بِهِم رَبُّهُم رَشَدًا ألم تروا الله جمع الأسرة بعدما كان كلٌ عالم ودنيا لوحده وظني فيك ربي جميل فحقق إلٰهي حسن ظني تدبرآية تدبرواالقرآن الحجرالمنزلي,0,0,3/21/2020 7:41,0,FALSE,FALSE,267877086
ابتدا اليوم الثاني الحجرالمنزلي بيوم ممطر اعتبر نفسي سجين سيكون اصعب الايام ثاني يوم فزيت نومي صوت المطر فرحتي كن امي تناديني عم,2,3,3/21/2020 7:39,0,FALSE,FALSE,1.19227E+18
سعادجابر هاليومين الصدور ضايقه كورونا و الحجرالمنزلي فسويت انا وخواتي فعاليات ومسابقات ع سنابنا شرايكم تجون ماودكم,0,5,3/21/2020 7:38,0,FALSE,FALSE,7.5263E+17
الحجرالمنزلي إِنَّ مَعَ الْعُسْرِ يُسْرًا تكفوناقعدوافيبيوتكم ارجوكاقعدبالبيت رب أجعل البلد آمناً اللهم إصرف عنا الوباء وقنا شر الداء بلطفك ورحمتك إنك شيئ قدير صباحالخيرᅠ نطالببحظرتجولفيقطر,13,18,3/21/2020 7:36,3,FALSE,FALSE,1.17787E+18
الحجرالمنزلي,0,1,3/21/2020 7:36,0,FALSE,FALSE,1.0028E+18
